Aallontie, 40100 Jyväskylä, Finland;62.23106170000001;25.736079
Aallontie, 40100 Jyväskylä, Finland;62.23106170000001;25.736079
Aapelinpolku 6, 40270 Jyväskylä, Finland;62.30522560000001;25.7300719
Aapontie 9, 41160 Jyväskylä, Finland;62.37966050000001;25.6583961
Aholaidantie 4, 40320 Jyväskylä, Finland;62.2495468;25.7743839
Aholanraitti 4, 41870 Jyväskylä, Finland;61.9121233;25.6631769
Ahvenniementie 9, 41880 Jyväskylä, Finland;61.96987309999999;25.7068482
Alasinkatu 11, 40320 Jyväskylä, Finland;62.26051039999999;25.7813981
Alatie 10, 40420 Jyväskylä, Finland;62.2363887;25.8331415
Alatuhdonkuja 6, 40520 Jyväskylä, Finland;62.2031907;25.7517096
Alvar Aallon katu 11, 40600 Jyväskylä, Finland;62.2333799;25.7322315
Ampumaradantie 5, 41310 Laukaa, Finland;62.306814;25.8262548
Apila 5, 41800 Jyväskylä, Finland;62.01917299999999;25.5780162
Puistokatu 1, 40100 Jyväskylä, Finland;62.24428019999999;25.7502161
Asemakatu 5, 40100 Jyväskylä, Finland;62.24196809999999;25.7486407
Asmalammentie 11, 40420 Jyväskylä, Finland;62.243557;25.8373476
Autiosillantie 8, 41160 Jyväskylä, Finland;62.36803680000001;25.6629675
Debrecenintie, 40250 Jyväskylä, Finland;62.2669882;25.7601787
Erämiehenkatu 9, 40630 Jyväskylä, Finland;62.2369866;25.6943486
Eräpälkäneentie 5, 40520 Jyväskylä, Finland;62.2106997;25.7663418
Eteläväylä 15, 40530 Jyväskylä, Finland;62.18996600000001;25.701996
Eteläväylä 17, 40530 Jyväskylä, Finland;62.18942959999999;25.7016094
Etu-Kanavuorentie 6, 40800 Jyväskylä, Finland;62.2431241;25.8953833
Haapavuorentie 7, 40930 Muurame, Finland;62.1777657;25.7440862
Haarakatu, Jyväskylä, Finland;62.2345394;25.7327474
Hakamäentie 13, 41800 Jyväskylä, Finland;62.11097780000001;25.4911795
Halisenmutka 10, 40520 Jyväskylä, Finland;62.21830000000001;25.7407492
Halkomäentie 11, 41940 Jyväskylä, Finland;62.2560552;25.5582002
Hallamäentie 12, 41940 Jyväskylä, Finland;62.21279380000001;25.4239651
Halssilanrinne 3, 40400 Jyväskylä, Finland;62.2488679;25.8054262
Halssilanrinne 9, 40400 Jyväskylä, Finland;62.2488679;25.8054262
Halsvuorentie 9, 41330 Jyväskylä, Finland;62.3695574;25.810236
Hämeenlahdentie 5, 40520 Jyväskylä, Finland;62.2206223;25.7869151
Hannikaisenkatu 13, 40100 Jyväskylä, Finland;62.23804239999999;25.7461514
Hannikaisenkatu 3, 40100 Jyväskylä, Finland;62.2365283;25.7431673
Hannikaisenkatu 5, 40100 Jyväskylä, Finland;62.2365054;25.7432189
Hannikaisenkatu 6, 40100 Jyväskylä, Finland;62.23797949999999;25.7473244
Harjulantie 18, 41630 Jyväskylä, Finland;62.1597579;25.9167514
Harjun metsätie 5, 41800 Jyväskylä, Finland;62.0467962;25.5062106
Harjuntie 6, 41820 Jyväskylä, Finland;61.9826997;25.3399761
Harkkotie 1, 40250 Jyväskylä, Finland;62.284125;25.7547982
Haukansiipi 11, 40740 Jyväskylä, Finland;62.26989580000001;25.7002195
Haukkalantie 9, 40740 Jyväskylä, Finland;62.26085020000001;25.7026438
Heikinpolku 8, 41800 Jyväskylä, Finland;62.0178853;25.5667368
Heinäjärventie 4, 41800 Jyväskylä, Finland;62.0364714;25.6317033
Heinälammintie 9, 40250 Jyväskylä, Finland;62.2784139;25.7712774
Heinämäentie 16, 40250 Jyväskylä, Finland;62.2861211;25.7621973
Heinäojantie 15, 40250 Jyväskylä, Finland;62.2783074;25.76108
Helmirannantie 8, 40900 Jyväskylä, Finland;62.1119576;25.778063
Helvintie 1, 40500 Jyväskylä, Finland;62.2226242;25.7283877
Helylänkuja 9, 40200 Jyväskylä, Finland;62.27041039999999;25.7149722
Hermanninkuja 14, 41160 Jyväskylä, Finland;62.38288099999999;25.6703462
Hevostunturi 9, 41940 Jyväskylä, Finland;62.1882086;25.4265842
Hiekkapohjantie 13, 40270 Jyväskylä, Finland;62.3146451;25.7351905
Hietakatu 10, 41160 Jyväskylä, Finland;62.39108489999999;25.6345085
Hietarannantie 10, 41800 Jyväskylä, Finland;61.9308409;25.4782817
Hiidenjärventie 9, 41120 Jyväskylä, Finland;62.3702643;25.7796604
Hirvimäentie 8, 41800 Jyväskylä, Finland;61.9933893;25.4690931
Holstintie 12, 40320 Jyväskylä, Finland;62.2559169;25.7645825
Huhtalammentie 7, 40640 Jyväskylä, Finland;62.21598239999999;25.6876425
Huittilantie 5, 40270 Jyväskylä, Finland;62.3301862;25.7257939
Huutoniementie 6, 41880 Jyväskylä, Finland;61.98252919999999;25.8072445
Huvilatie 11, 40200 Jyväskylä, Finland;62.27415180000001;25.7114212
Hyppyrimäentie 7, 41800 Jyväskylä, Finland;62.0340331;25.568633
Hyttitie, 40250 Jyväskylä, Finland;62.30520059999999;25.7836892
Ilkanpolku 10, 41800 Jyväskylä, Finland;62.0302689;25.5914296
Immolantie 15, 41160 Jyväskylä, Finland;62.4010442;25.6403733
Isämatintie 3, 41800 Jyväskylä, Finland;62.0183923;25.5625412
Isännöitsijänkuja 9, 40420 Jyväskylä, Finland;62.2342819;25.8366037
Jääskeläntie 5, 40800 Jyväskylä, Finland;62.19188029999999;25.9039346
Jäniskuja 7, 40900 Jyväskylä, Finland;62.1182993;25.7603776
Jaskantie 9, 41710 Jyväskylä, Finland;62.0071783;25.9091234
Jenkkakuja 9, 40520 Jyväskylä, Finland;62.2279699;25.7602501
Joensuuntie 11, 41800 Jyväskylä, Finland;62.0142984;25.5631171
Jokelankuja 8, 40270 Jyväskylä, Finland;62.2887612;25.7269756
Jokipolku 10, 40520 Jyväskylä, Finland;62.22871430000001;25.7991548
Jokipolku 13, 40520 Jyväskylä, Finland;62.2287534;25.7991485
Juhonkuja, 40420 Jyväskylä, Finland;62.23312229999999;25.8160191
Jussinparta, 40640 Jyväskylä, Finland;62.2300988;25.6847261
Jyrsijänkatu, 40700 Jyväskylä, Finland;62.2388448;25.7214
Kaakkovuorentie 14, 40320 Jyväskylä, Finland;62.29440559999999;25.8007457
Kaakkuri 13, 40340 Jyväskylä, Finland;62.2689288;25.8288177
Kalarintie 11, 40800 Jyväskylä, Finland;62.2401821;25.8674912
Kalervonkatu 13, 40200 Jyväskylä, Finland;62.2494658;25.747592
Kalevankatu 10, 40100 Jyväskylä, Finland;62.2455922;25.7520311
Kalevankatu 5, 40100 Jyväskylä, Finland;62.2451336;25.7523538
Kalevankatu 9, 40100 Jyväskylä, Finland;62.24554550000001;25.7518748
Kalevantie 13, 41800 Jyväskylä, Finland;62.0167369;25.5801114
Kallioharjuntie 14, 41880 Jyväskylä, Finland;61.9854084;25.7793647
Kallioharjuntie 8, 41880 Jyväskylä, Finland;61.985105;25.7802375
Kalliorinteentie 9, 41450 Jyväskylä, Finland;62.2440578;25.9981312
Kangaskatu 10, 40630 Jyväskylä, Finland;62.23238660000001;25.6981952
Kangasvuorentie 3, 40320 Jyväskylä, Finland;62.2614822;25.7891189
Kappelinranta 16, 41120 Jyväskylä, Finland;62.34397929999999;25.7233428
Käpyperä 9, 40800 Jyväskylä, Finland;62.25255219999999;25.86876
Karhitie 5, 40520 Jyväskylä, Finland;62.2242463;25.7996882
Karhukorvenpisto, 41800 Jyväskylä, Finland;62.0469943;25.4204566
Karhunmarja 8, 40340 Jyväskylä, Finland;62.2732759;25.8040988
Karinraitti 6, 40270 Jyväskylä, Finland;62.32661409999999;25.7261526
Karjatie 18, 41800 Jyväskylä, Finland;62.02083789999999;25.5351786
Kärkisentie 11, 41800 Jyväskylä, Finland;62.0124569;25.6862322
Kasperintie 2, 40820 Jyväskylä, Finland;62.2238462;25.8514597
Kataisentie 7, 41710 Jyväskylä, Finland;61.95371410000001;25.9464125
Kaunisharjuntie 4, 40800 Jyväskylä, Finland;62.2653036;25.8926935
Kauppakuja 7, 40270 Jyväskylä, Finland;62.2878265;25.7412221
Kekkolantie 11, 40520 Jyväskylä, Finland;62.2262954;25.7627752
Kekkolantie 13, 40520 Jyväskylä, Finland;62.2258925;25.7615926
Keljonkankaantie 10, 40530 Jyväskylä, Finland;62.2026163;25.7216587
Keljonkankaantie 1, 40530 Jyväskylä, Finland;62.211725;25.7180176
Keljonkatu 11, 40600 Jyväskylä, Finland;62.22336559999999;25.7107725
Keljonkatu 5, 40600 Jyväskylä, Finland;62.2239272;25.7149799
Keltinmäentie 12, 40640 Jyväskylä, Finland;62.2292012;25.6817064
Keltinmäentie 14, 40640 Jyväskylä, Finland;62.22953080000001;25.6814265
Keltinmäentie 3, 40640 Jyväskylä, Finland;62.2242752;25.6886471
Kennääntie 9, 41120 Jyväskylä, Finland;62.3364004;25.6781491
Keskikatu 10, 40700 Jyväskylä, Finland;62.23682950000001;25.7270204
Keskikatu 11, 40700 Jyväskylä, Finland;62.237417;25.7255459
Keskikatu 2, 40700 Jyväskylä, Finland;62.2372187;25.7256052
Keskikatu 7, 40700 Jyväskylä, Finland;62.2372187;25.7256052
Keskussairaalantie 10, 40600 Jyväskylä, Finland;62.2325479;25.7162901
Keskussairaalantie 11, 40600 Jyväskylä, Finland;62.2331768;25.7220113
Keskussairaalantie 7, 40600 Jyväskylä, Finland;62.23367479999999;25.725732
Keulakaari 7, 40900 Jyväskylä, Finland;62.13981039999999;25.7318992
Keuruuntie 5, 40500 Jyväskylä, Finland;62.2172235;25.7305002
Keuruuntie 9, 40500 Jyväskylä, Finland;62.2172685;25.7298875
Kiertotie 14, 40250 Jyväskylä, Finland;62.27670609999999;25.7450768
Kilpisenkatu 13, 40100 Jyväskylä, Finland;62.24217400000001;25.7432343
Kilpisenkatu 9, 40100 Jyväskylä, Finland;62.2422129;25.7432352
Kinkovuorentie 12, 40900 Jyväskylä, Finland;62.1393578;25.754848
Kinkovuorentie 18, 40900 Jyväskylä, Finland;62.13934679999999;25.7526118
Kirrintie 3, 40270 Jyväskylä, Finland;62.30110329999999;25.7103497
Kisakatu 16, 40720 Jyväskylä, Finland;62.24607169999999;25.7357309
Kiulu 10, 40520 Jyväskylä, Finland;62.2252611;25.7906079
Kivirannantie 7, 40270 Jyväskylä, Finland;62.2889886;25.7473393
Koivumutka 8, 40270 Jyväskylä, Finland;62.3106886;25.7237204
Koivuniementie 11, 40800 Jyväskylä, Finland;62.2370754;25.9256027
Koivurannantie, Jyväskylä, Finland;62.240155;25.805454
Kokkakuja 8, 40520 Jyväskylä, Finland;62.20617289999999;25.75445
Konnuntie 15, 41930 Jyväskylä, Finland;62.2660205;25.4695069
Kontiopolku 2, 40900 Jyväskylä, Finland;62.14065170000001;25.7559483
Koppalankuja 4, 40270 Jyväskylä, Finland;62.30097379999999;25.7040213
Korppumäenkuja 11, 40270 Jyväskylä, Finland;62.28808259999999;25.7065235
Kortelahdentie 12, 41920 Petäjävesi, Finland;62.31912329999999;25.4032163
Korterinne 12, 40630 Jyväskylä, Finland;62.2447435;25.695404
Kortesuonkatu 16, 40700 Jyväskylä, Finland;62.24353069999999;25.7304249
Korventie 11, 41800 Jyväskylä, Finland;61.99098829999999;25.4503982
Koskenvuorentie 12, 40800 Jyväskylä, Finland;62.2481552;25.9121517
Kosteikko 10, 40250 Jyväskylä, Finland;62.28149839999999;25.7727835
Kotelontie 8, 41800 Jyväskylä, Finland;61.98426680000001;25.5949397
Kukkumäentie 14, 40600 Jyväskylä, Finland;62.22617399999999;25.7136445
Kukkumäentie 9, 40600 Jyväskylä, Finland;62.2257612;25.7145181
Kuntoportti 5, 40700 Jyväskylä, Finland;62.23527069999999;25.7195572
Kuokkalantie 4, 40400 Jyväskylä, Finland;62.2404147;25.815915
Kuokkalantie 6, 40400 Jyväskylä, Finland;62.24022;25.8159545
Kurjenjalka 9, 40520 Jyväskylä, Finland;62.20680099999999;25.7491847
Kurjennokka 16, 40520 Jyväskylä, Finland;62.20567319999999;25.7487794
Kuuttarentie 10, 40640 Jyväskylä, Finland;62.2331468;25.6402975
Kylväjäntie 10, 40270 Jyväskylä, Finland;62.29620240000001;25.7029459
Kynnystie 10, 40640 Jyväskylä, Finland;62.2194996;25.7061302
Kynnystie 8, 40640 Jyväskylä, Finland;62.2194996;25.7061302
Kypärätie 13, 40630 Jyväskylä, Finland;62.24221000000001;25.6995019
Kypärätie 7, 40630 Jyväskylä, Finland;62.2429459;25.6995171
Köhniönkatu 12, 40630 Jyväskylä, Finland;62.2335553;25.6973151
Laajavuorentie 13, 40740 Jyväskylä, Finland;62.25577140000001;25.6977325
Laajavuorentie 7, 40740 Jyväskylä, Finland;62.252511;25.7002793
Laastitie, 40320 Jyväskylä, Finland;62.27766629999999;25.7990702
Laavukuja 4, 40900 Jyväskylä, Finland;62.11465219999999;25.751249
Lahdenpohjantie 2, 41120 Jyväskylä, Finland;62.32666709999999;25.6791872
Lahjaharjuntie 5, 40250 Jyväskylä, Finland;62.25934350000001;25.7495865
Lahjaharjuntie 8, 40250 Jyväskylä, Finland;62.2602261;25.7521297
Lahkomyllynpolku 6, 40200 Jyväskylä, Finland;62.2570913;25.7541148
Lakeistie 15, 40800 Jyväskylä, Finland;62.1991433;25.8860587
Lammiskorventie 10, 41870 Jyväskylä, Finland;61.9116301;25.6831289
Lammiskorventie 16, 41870 Jyväskylä, Finland;61.9115926;25.6819722
Länsi-Päijänteentie 2, 40500 Jyväskylä, Finland;62.2153834;25.7146901
Länsi-Päijänteentie 7, 40500 Jyväskylä, Finland;62.21511659999999;25.7153049
Länsi-Päijänteentie 9, 40500 Jyväskylä, Finland;62.21511659999999;25.7153049
Länsisauma 8, 40400 Jyväskylä, Finland;62.2464203;25.7782575
Latostentie 15, 40420 Jyväskylä, Finland;62.2440271;25.8412996
Lavintie 15, 41710 Jyväskylä, Finland;62.0007141;25.8319238
Lehtisenkuja, 40600 Jyväskylä, Finland;62.2318228;25.7290826
Lehtokatu 14, 40630 Jyväskylä, Finland;62.24294099999999;25.7026091
Lehvätie 16, 40320 Jyväskylä, Finland;62.2531516;25.7842401
Lentoasemantie 11, 41180 Laukaa, Finland;62.40751160000001;25.695649
Lentoemännäntie 9, 41180 Jyväskylä, Finland;62.41000079999999;25.6707588
Lepolantie 11, 40800 Jyväskylä, Finland;62.2443107;25.8650909
Leppävedentie 11, 40800 Jyväskylä, Finland;62.24731899999999;25.8736696
Leppävedentie 1, 40800 Jyväskylä, Finland;62.2467047;25.8729464
Leppävedentie 3, 40800 Jyväskylä, Finland;62.2468001;25.8730372
Leppävedentie 9, 40800 Jyväskylä, Finland;62.2471937;25.8734916
Levälahdentie 15, 41940 Jyväskylä, Finland;62.3300004;25.5006835
Liipaisin 12, 40630 Jyväskylä, Finland;62.24485800000001;25.6936077
Likolammentie 7, 41160 Jyväskylä, Finland;62.38702029999999;25.6627279
Livanpohja 7, 41800 Jyväskylä, Finland;61.9845636;25.6868102
Lohikoskentie 2, 40200 Jyväskylä, Finland;62.25350699999999;25.7512857
Lokintie 14, 40400 Jyväskylä, Finland;62.24171;25.797169
Lotilantie 11, 40530 Jyväskylä, Finland;62.19921650000001;25.7144462
Lukutie 10, 40270 Jyväskylä, Finland;62.2886244;25.7386215
Lumikonkuja 13, 40400 Jyväskylä, Finland;62.2445795;25.7933593
Lummelahdentie 11, 40270 Jyväskylä, Finland;62.27452530000001;25.6740744
Luonetjärventie 13, 41160 Jyväskylä, Finland;62.3911314;25.626549
Lyseonkatu 13, 40100 Jyväskylä, Finland;62.24452540000001;25.7440223
Mäenpääntie 6, 41840 Jyväskylä, Finland;62.11828610000001;25.3994861
Mäki-Rautialantie 18, 41925 Petäjävesi, Finland;62.353309;25.3748951
Mannisentie 9, 40200 Jyväskylä, Finland;62.26991469999999;25.7218497
Mansikkakuja 12, 40340 Jyväskylä, Finland;62.2744004;25.8061138
Mäntymäentie 8, 41800 Jyväskylä, Finland;62.0148673;25.5762398
Mäntyojantie 2, 41400 Laukaa, Finland;62.25546119999999;26.1691911
Masonniementie 8, 41800 Jyväskylä, Finland;62.0071282;25.6668592
Masonperä, 40520 Jyväskylä, Finland;62.2150037;25.7687413
Matinmäentie 10, 40270 Jyväskylä, Finland;62.2984087;25.7284346
Matinmäentie 17, 40270 Jyväskylä, Finland;62.30089270000001;25.7258389
Mattilankatu 9, 40600 Jyväskylä, Finland;62.2330031;25.7276444
Mehtolantie 11, 41120 Jyväskylä, Finland;62.3563486;25.6633148
Merasin, 40320 Jyväskylä, Finland;62.2557001;25.7667763
Merasin, 40320 Jyväskylä, Finland;62.2557001;25.7667763
Mertakatu 9, 40250 Jyväskylä, Finland;62.2644747;25.7506943
Mesikämmen 11, 40400 Jyväskylä, Finland;62.24404629999999;25.8122338
Metsontie 11, 40400 Jyväskylä, Finland;62.2420096;25.7973991
Misukantie 10, 40800 Jyväskylä, Finland;62.2561483;25.8462085
Moksintie 7, 41800 Muurame, Finland;62.08461469999999;25.5244398
Muuratsalon eteläpääntie 9, 40950 Muurame, Finland;62.09619929999999;25.7755674
Muurintie 5, 41160 Jyväskylä, Finland;62.39687159999999;25.6496312
Myllylammenkatu 10, 41160 Jyväskylä, Finland;62.3888527;25.6514935
Myllytontuntie 4, 40640 Jyväskylä, Finland;62.2204174;25.6929297
Nääpikäntie 5, 40640 Jyväskylä, Finland;62.23341190000001;25.6697426
Naattiantie 3, 40520 Jyväskylä, Finland;62.2110388;25.7680258
Naattiantie 9, 40520 Jyväskylä, Finland;62.2110388;25.7680258
Naavapolku 9, 41800 Jyväskylä, Finland;62.0199307;25.5836262
Naavatie 11, 40530 Jyväskylä, Finland;62.18271799999999;25.7238023
Naissaarentie 8, 40800 Jyväskylä, Finland;62.24564059999999;25.8859519
Nakertajantie 12, 40400 Jyväskylä, Finland;62.24590540000001;25.7916894
Niemijärventie 9, 41930 Jyväskylä, Finland;62.26749119999999;25.4662839
Nikkarintie 18, 40800 Jyväskylä, Finland;62.24797779999999;25.8512356
Niskakuja 13, 40200 Jyväskylä, Finland;62.2579622;25.7482878
Nivankuja 3, 40500 Jyväskylä, Finland;62.22507049999999;25.7219744
Notkotie 11, 40270 Jyväskylä, Finland;62.2998518;25.7286332
Nuotiotie 5, 40800 Jyväskylä, Finland;62.2684492;25.904837
Ohjaajantie 8, 41160 Jyväskylä, Finland;62.3856576;25.6543426
Ohjelmakaari 6, 40500 Jyväskylä, Finland;62.22725389999999;25.7456544
Olgantie 15, 40420 Jyväskylä, Finland;62.24922050000001;25.8360108
Ollilantie 10, 40270 Jyväskylä, Finland;62.3028358;25.7331943
Opistokuja 12, 40100 Jyväskylä, Finland;62.2465898;25.7537974
Orvokkitie 4, 41800 Jyväskylä, Finland;62.0186964;25.5858411
Osmolantie 8, 40270 Jyväskylä, Finland;62.3426164;25.7757212
Paasivuorentie 5, 40950 Jyväskylä, Finland;62.1457276;25.716321
Paavonkorventie 15, 41940 Jyväskylä, Finland;62.2570464;25.540609
Paavonkuja 5, 41160 Jyväskylä, Finland;62.3834845;25.67432
Päijänteentie 8, 41800 Jyväskylä, Finland;62.0186642;25.575252
Päiväharjuntie, 40800 Jyväskylä, Finland;62.2530946;25.8414538
Pajapellontie 6, 40530 Jyväskylä, Finland;62.18717459999999;25.7046598
Pakkaajantie 5, 40320 Jyväskylä, Finland;62.2554341;25.7648408
Palokanorsi 12, 40270 Jyväskylä, Finland;62.293216;25.7206127
Palokanorsi 13, 40270 Jyväskylä, Finland;62.290758;25.7235984
Palokanorsi 9, 40270 Jyväskylä, Finland;62.290758;25.7235984
Palokärjentie 12, 40320 Jyväskylä, Finland;62.29421249999999;25.8084895
Palokärjentie 5, 40320 Jyväskylä, Finland;62.294476;25.808049
Parkkosenmäki 14, 40420 Jyväskylä, Finland;62.24311890000001;25.8336742
Partasentie 12, 40270 Jyväskylä, Finland;62.30418169999999;25.7320415
Patajärventie 13, 41800 Jyväskylä, Finland;62.1652961;25.4011371
Patteritie 9, 40520 Jyväskylä, Finland;62.2308447;25.7654651
Pellossaarentie 5, 41220 Uurainen, Finland;62.4234994;25.3932079
Pengertie, 40500 Jyväskylä, Finland;62.2185611;25.7190046
Pentinmäentie 9, 40800 Jyväskylä, Finland;62.2187743;25.9020025
Perälänmutka 11, 42440 Jämsä, Finland;62.10937310000001;25.3447889
Perälänpolku 11, 41870 Jyväskylä, Finland;61.9003597;25.711012
Peräpelto 4, 40520 Jyväskylä, Finland;62.2210076;25.7630435
Peurantie 10, 40400 Jyväskylä, Finland;62.24288319999999;25.807304
Pihlaissuontie 12, 41840 Jyväskylä, Finland;62.0680373;25.4117342
Piilolankuja 15, 40600 Jyväskylä, Finland;62.2239707;25.7162693
Piilolankuja 7, 40600 Jyväskylä, Finland;62.2239707;25.7162693
Piippukuja, 40100 Jyväskylä, Finland;62.2425204;25.7605884
